Nrtasks,Time,Makespan,MaxTemp,Top1percenthighs
1,0.0015475749969482422,15,342.12,342.12000000000006
2,0.001558542251586914,15,346.88,346.3907407407406
3,0.009893417358398438,34,346.21,344.082131147541
4,0.012584209442138672,34,350.84,346.95573770491796
5,0.025418996810913086,46,352.8,352.6075609756098
6,0.0270538330078125,46,352.97,352.6364634146341
7,0.02891850471496582,46,363.46,354.9036585365854
8,0.046033620834350586,66,374.93,374.75652542372876
9,0.07364249229431152,66,384.29,383.4153389830508
10,0.08580350875854492,66,384.29,383.4201694915255
11,0.09611201286315918,66,384.3,383.42957627118636
12,0.09687566757202148,66,384.31,383.43423728813553
13,0.12006568908691406,66,388.29,387.42550847457636
14,0.12304306030273438,66,388.32,387.4533050847459
15,0.15327954292297363,66,388.33,388.06855932203393
16,0.17750000953674316,86,388.33,388.0004545454546
18,0.2071669101715088,103,388.34,387.95848648648655
19,0.2722344398498535,103,388.34,387.9593513513514
20,0.2829399108886719,103,389.39,388.3691351351354
21,0.3142251968383789,115,389.39,388.3218357487923
22,0.35100889205932617,115,389.39,389.0471014492758
23,0.37874388694763184,130,389.39,388.9449572649576
24,0.39813852310180664,130,389.39,388.9473076923083
25,0.4001631736755371,130,389.39,388.9475213675219
26,0.45157337188720703,130,389.39,388.9476495726501
27,0.5001227855682373,146,389.39,388.85583969465716
28,0.5634434223175049,146,389.39,388.8645419847333
29,0.5455994606018066,146,389.39,388.8764122137409
30,0.6303255558013916,146,389.39,388.8766793893135
31,0.636871337890625,146,389.39,388.8767557251913
32,0.7150359153747559,146,389.39,388.87690839694693
33,0.7177078723907471,146,389.39,388.87828244274846
34,0.7324349880218506,150,389.39,388.85537037037085
35,0.7582061290740967,150,389.43,388.87314814814783
36,0.8550794124603271,165,389.43,388.79922558922533
37,0.9472384452819824,179,389.43,388.7362422360247
38,1.0552177429199219,179,389.43,388.73770186335395
39,1.189537525177002,179,389.43,388.7378260869564
40,1.2899303436279297,179,389.43,388.73810559006205
41,1.3590574264526367,179,389.43,388.73819875776394
42,1.459427833557129,198,389.43,388.6589044943819
43,1.5217082500457764,198,389.43,388.65932584269666
44,1.5824756622314453,198,391.16,389.9434831460671
45,1.5719451904296875,213,391.16,389.87851174934696
46,1.6039106845855713,213,391.16,389.886579634465
47,1.8564672470092773,233,391.16,389.7733651551316
48,1.9376838207244873,233,391.16,389.7733651551316
49,2.0096774101257324,233,391.16,389.7733651551316
50,2.147077798843384,233,391.16,389.7733651551316
51,2.114772081375122,233,391.16,389.83995226730366
52,2.3693346977233887,233,391.16,389.83995226730366
53,2.4624810218811035,250,391.16,389.7536000000006
54,2.6051297187805176,250,391.16,389.7536000000006
55,2.8455164432525635,250,391.16,389.7536000000006
56,2.9666481018066406,250,391.16,389.7536222222228
57,2.9820199012756348,250,391.16,389.84457777777766
58,3.246136426925659,259,391.16,389.8226609442058
59,3.2186708450317383,259,391.16,389.8226609442058
60,3.306225299835205,259,391.16,389.8226824034332
61,3.406816005706787,259,391.16,389.8226824034332
62,3.4897069931030273,259,391.16,389.8279184549356
63,3.4557254314422607,259,391.16,389.8335836909877
64,3.8039069175720215,276,391.16,389.79183467742007
65,3.813702344894409,287,391.16,389.76273255814016
66,4.201506853103638,287,391.16,389.76273255814016
67,4.4011828899383545,306,391.16,389.700327272728
68,4.456066131591797,306,391.16,389.7504363636368
69,4.67389440536499,306,391.16,389.7504363636368
70,5.156752347946167,306,391.16,389.7504363636368
71,5.1286609172821045,306,391.16,389.7504363636368
72,5.194734573364258,314,391.16,389.7199823008853
73,5.482775688171387,314,391.16,389.7199823008853
74,5.499396324157715,328,391.16,389.6671355932209
75,6.07748818397522,347,391.16,389.593557692308
76,6.239461660385132,347,391.16,389.5976282051285
77,6.6367270946502686,347,391.16,389.5976923076926
78,6.712832450866699,347,391.16,389.5977083333336
79,6.536468505859375,347,391.16,389.59772435897463
80,6.924008846282959,347,391.16,389.59772435897463
81,7.063462257385254,347,391.16,389.5991826923082
82,7.476409673690796,367,391.16,389.528272727273
83,7.704256772994995,367,391.16,389.52828787878815
84,7.8761186599731445,367,391.16,389.59143939393965
85,8.27667236328125,367,391.16,389.5936363636367
86,8.235327243804932,367,391.16,389.5939696969698
87,8.044435262680054,367,391.16,389.5955454545455
88,8.379678010940552,367,391.89,389.6693484848485
89,8.27403211593628,367,391.89,389.66937878787877
90,8.442306518554688,367,391.89,389.6694090909091
91,8.81678819656372,376,391.89,389.63643491124265
92,9.018563032150269,376,391.89,389.63649408284033
93,9.077721118927002,376,391.89,390.09952662721935
94,9.05147910118103,381,391.89,390.08611678832165
95,8.93075156211853,381,391.89,390.11455474452583
96,9.514743089675903,390,391.89,390.08819088319126
97,9.479402780532837,390,391.89,390.8733048433048
98,9.961177349090576,399,391.89,390.84072423398305
99,9.59622073173523,399,391.89,390.91164345403934
100,9.583102464675903,399,391.89,390.91164345403934
120,15.68271541595459,486,392.07,391.3751945080093
140,21.63615393638611,567,392.49,391.45729411764535
160,30.338951587677002,688,392.83,391.4914216478191
180,46.509676456451416,779,393.61,391.5703922967178
200,63.85663628578186,851,394.02,391.7021946440223
220,85.39155793190002,966,394.02,392.2283314154187
240,114.83652830123901,1055,394.02,392.1950078988943
260,140.79772520065308,1153,394.03,392.1199518072285
280,177.23167777061462,1222,394.04,392.11563437926384
300,208.1541769504547,1314,394.52,392.14206765327583
320,257.5385479927063,1386,395.29,392.12400160384993
340,305.5218482017517,1446,395.3,392.1348078401225
360,369.8867611885071,1547,395.3,392.1939870689665
380,439.2237343788147,1597,395.32,392.23761308281496
400,489.6041750907898,1701,395.32,392.17734727213593
420,596.2983787059784,1778,395.32,392.1522749999996
440,652.8637974262238,1850,395.32,392.1111501501529
460,709.5062353610992,1937,395.32,392.28292025244104
480,787.3893709182739,1994,395.32,392.3653831150721
500,902.954066991806,2063,395.32,392.3789550228935

